disease_uid	entrezID	source	url
AID00009	7332	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7332
AID00009	4046	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4046
AID00009	3592	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3592
AID00009	6311	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6311
AID00009	7185	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7185
AID00009	127833	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/127833
AID00009	941	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/941
AID00009	2113	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2113
AID00009	10019	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10019
AID00009	354	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/354
AID00009	100301522	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100301522
AID00009	9034	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9034
AID00009	8764	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8764
AID00009	8808	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8808
AID00009	100188871	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100188871
AID00009	3604	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3604
AID00009	7136	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7136
AID00009	79258	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/79258
AID00009	11315	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11315
AID00009	3117	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3117
AID00009	387357	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/387357
AID00009	100188872	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100188872
AID00009	23274	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23274
AID00009	57178	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57178
AID00009	10803	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10803
AID00009	54768	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/54768
AID00009	7292	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7292
AID00009	101928376	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/101928376
AID00009	162282	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/162282
AID00009	3119	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3119
AID00009	55892	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55892
AID00009	9173	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9173
AID00009	5996	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5996
AID00009	356	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/356
AID00009	150962	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/150962
AID00009	84103	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84103
AID00009	51311	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51311
AID00009	57514	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57514
AID00023	23534	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23534
AID00023	2887	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2887
AID00023	10318	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10318
AID00023	3123	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3123
AID00023	221895	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/221895
AID00023	54899	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/54899
AID00023	4855	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4855
AID00023	3663	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3663
AID00023	170679	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/170679
AID00023	3918	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3918
AID00023	23344	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23344
AID00023	6775	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6775
AID00023	286016	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/286016
AID00023	3113	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3113
AID00023	1445	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1445
AID00023	6660	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6660
AID00023	3122	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3122
AID00023	6171	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6171
AID00023	57661	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57661
AID00023	7128	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7128
AID00023	919	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/919
AID00023	22806	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/22806
AID00023	23057	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23057
AID00023	100506023	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100506023
AID00023	23549	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23549
AID00023	10665	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10665
AID00023	3394	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3394
AID00023	102723568	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/102723568
AID00023	388	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/388
AID00023	3115	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3115
AID00023	79932	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/79932
AID00023	9474	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9474
AID00023	23294	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23294
AID00023	54887	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/54887
AID00023	219285	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/219285
AID00023	170680	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/170680
AID00023	3665	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3665
AID00023	3684	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3684
AID00023	640	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/640
AID00023	26298	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/26298
AID00023	3119	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3119
AID00023	7292	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7292
AID00023	3117	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3117
AID00010	256815	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/256815
AID00010	6584	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6584
AID00010	6357	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6357
AID00010	51744	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51744
AID00010	8807	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8807
AID00010	56244	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/56244
AID00010	9564	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9564
AID00010	283463	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/283463
AID00010	27040	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/27040
AID00010	2876	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2876
AID00010	64127	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64127
AID00010	4050	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4050
AID00010	441108	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/441108
AID00010	26151	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/26151
AID00010	5553	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5553
AID00010	5089	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5089
AID00010	23305	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23305
AID00010	7013	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7013
AID00010	8209	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8209
AID00010	11116	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11116
AID00010	2879	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2879
AID00010	8600	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8600
AID00010	11055	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11055
AID00010	553103	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/553103
AID00010	1235	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1235
AID00010	197257	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/197257
AID00010	94103	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/94103
AID00010	4295	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4295
AID00010	781	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/781
AID00010	27151	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/27151
AID00010	50808	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/50808
AID00010	11193	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11193
AID00010	677	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/677
AID00010	1788	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1788
AID00010	26191	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/26191
AID00010	8897	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8897
AID00010	9736	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9736
AID00010	4485	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4485
AID00010	8635	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8635
AID00010	1373	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1373
AID00010	8863	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8863
AID00010	102723878	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/102723878
AID00010	345611	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/345611
AID00010	2581	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2581
AID00010	100500857	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100500857
AID00010	339804	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/339804
AID00010	29015	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/29015
AID00010	56946	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/56946
AID00010	101928822	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/101928822
AID00010	25970	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/25970
AID00010	89849	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/89849
AID00010	1540	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1540
AID00010	6354	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6354
AID00010	84890	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84890
AID00010	6347	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6347
AID00010	64167	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64167
AID00010	10166	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10166
AID00010	7292	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7292
AID00010	1390	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1390
AID00010	221496	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/221496
AID00010	1355	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1355
AID00010	23169	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23169
AID00010	6036	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6036
AID00010	23301	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23301
AID00010	124626	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/124626
AID00010	199	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/199
AID00010	11262	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11262
AID00010	3117	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3117
AID00010	3635	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3635
AID00010	64170	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64170
AID00010	57178	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57178
AID00010	930	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/930
AID00010	10067	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10067
AID00010	3127	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3127
AID00010	102723987	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/102723987
AID00010	3136	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3136
AID00010	159296	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/159296
AID00010	647215	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/647215
AID00010	29949	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/29949
AID00010	200728	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/200728
AID00010	3119	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3119
AID00010	9873	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9873
AID00010	7321	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7321
AID00010	356	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/356
AID00010	6945	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6945
AID00010	150962	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/150962
AID00010	22904	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/22904
AID00010	9173	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9173
AID00010	3593	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3593
AID00010	124460	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/124460
AID00010	3133	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3133
AID00010	3562	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3562
AID00010	1289	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1289
AID00010	4049	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4049
AID00010	3105	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3105
AID00010	6346	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6346
AID00010	284119	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/284119
AID00010	7332	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7332
AID00010	6583	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6583
AID00010	3112	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3112
AID00010	133482	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/133482
AID00010	63027	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/63027
AID00010	9978	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9978
AID00010	10537	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10537
AID00010	4582	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4582
AID00010	400757	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/400757
AID00010	256536	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/256536
AID00010	3134	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3134
AID00010	7297	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7297
AID00010	55600	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55600
AID00010	80315	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/80315
AID00010	63979	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/63979
AID00010	3586	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3586
AID00010	1997	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1997
AID00010	25824	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/25824
AID00010	6355	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6355
AID00010	3710	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3710
AID00010	326624	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/326624
AID00010	60468	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/60468
AID00010	9312	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9312
AID00010	163486	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/163486
AID00010	8927	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8927
AID00010	146722	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/146722
AID00010	84542	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84542
AID00010	2244	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2244
AID00010	10320	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10320
AID00010	3992	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3992
AID00010	55054	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55054
AID00010	22891	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/22891
AID00010	10454	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10454
AID00010	746	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/746
AID00010	5698	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5698
AID00010	23216	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23216
AID00010	26135	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/26135
AID00010	6295	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6295
AID00010	3595	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3595
AID00010	157506	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/157506
AID00010	56731	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/56731
AID00010	832	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/832
AID00010	120892	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/120892
AID00010	5334	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5334
AID00010	100130889	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100130889
AID00010	9966	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9966
AID00010	3383	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3383
AID00010	6621	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6621
AID00010	3135	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3135
AID00010	144811	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/144811
AID00010	6774	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6774
AID00010	57089	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57089
AID00010	677775	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/677775
AID00010	4855	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4855
AID00010	81894	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/81894
AID00010	55230	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55230
AID00010	3123	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3123
AID00010	4340	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4340
AID00010	64895	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64895
AID00010	93986	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/93986
AID00010	101927324	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/101927324
AID00010	8572	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8572
AID00010	8974	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8974
AID00010	8651	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8651
AID00010	10285	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10285
AID00010	63892	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/63892
AID00010	3460	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3460
AID00010	117283	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/117283
AID00010	8809	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8809
AID00010	639	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/639
AID00010	2033	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2033
AID00010	2646	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2646
AID00010	1847	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1847
AID00010	22806	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/22806
AID00010	8477	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8477
AID00010	944	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/944
AID00010	100861468	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100861468
AID00010	6129	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6129
AID00010	6356	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6356
AID00010	246778	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/246778
AID00010	85407	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/85407
AID00010	81033	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/81033
AID00010	26507	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/26507
AID00010	9368	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9368
AID00010	9341	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9341
AID00010	150223	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/150223
AID00010	6256	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6256
AID00010	1201	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1201
AID00010	8527	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8527
AID00010	51750	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51750
AID00010	10809	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10809
AID00010	864	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/864
AID00010	5194	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5194
AID00010	254887	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/254887
AID00010	51274	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51274
AID00010	285626	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/285626
AID00010	5966	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5966
AID00010	84619	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84619
AID00010	219771	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/219771
AID00010	3385	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3385
AID00010	2524	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2524
AID00010	8995	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8995
AID00010	2266	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2266
AID00010	5699	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5699
AID00010	5734	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5734
AID00010	6664	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6664
AID00010	55765	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55765
AID00010	10394	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10394
AID00010	7940	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7940
AID00010	2805	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2805
AID00010	645266	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/645266
AID00010	3118	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3118
AID00010	3717	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3717
AID00010	2101	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2101
AID00010	2550	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2550
AID00010	149233	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/149233
AID00010	5771	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5771
AID00010	3570	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3570
AID00010	3659	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3659
